date,cases,new_hosp
20-Sep-2021,0.728316267446785,0.877369015139674
21-Sep-2021,0.742255030219093,0.870176049022284
22-Sep-2021,0.742918469565457,0.88952179125039
23-Sep-2021,0.749612652525096,0.85829864400655
24-Sep-2021,0.742967788526611,0.82747926420341
25-Sep-2021,0.78331044741227,0.83504674642935
26-Sep-2021,0.7808507479917,0.797414535227297
27-Sep-2021,0.73883112225658,0.786678206820985
28-Sep-2021,0.720443255930187,0.76470167501155
29-Sep-2021,0.716347416750384,0.751478310445146
30-Sep-2021,0.703553042469964,0.754761369983957
01-Oct-2021,0.723769304287797,0.764432993214636
02-Oct-2021,0.737729983271189,0.770152153598386
03-Oct-2021,0.75268001769894,0.77519682830383
04-Oct-2021,0.749848698531891,0.772936061020831
05-Oct-2021,0.768360190682955,0.792830663781634
06-Oct-2021,0.771743680545853,0.787939404925641
07-Oct-2021,0.790128217993316,0.782907608015868
08-Oct-2021,0.778794915113985,0.762679979394434
09-Oct-2021,0.768349503413617,0.752337920013962
10-Oct-2021,0.750527214176927,0.756921295160565
11-Oct-2021,0.760145790860061,0.77999497154709
12-Oct-2021,0.751489119230824,0.761865842294939
13-Oct-2021,0.731994744197505,0.742354541954174
14-Oct-2021,0.738397108227883,0.73214994792809
15-Oct-2021,0.731379905132581,0.755406910169536
16-Oct-2021,0.729835922634498,0.751918456356319
17-Oct-2021,0.727356898451142,0.78710812790524
18-Oct-2021,0.732067921718996,0.763843621132929
19-Oct-2021,0.730216495506058,0.757471169020161
20-Oct-2021,0.732891399183871,0.780050897683933
21-Oct-2021,0.730618258300925,0.827316620510254
22-Oct-2021,0.752095141437072,0.854235938326569
23-Oct-2021,0.794747484126241,0.845587619898809
24-Oct-2021,0.832821295471885,0.756304277342284
25-Oct-2021,0.840996523829679,0.765656080656593
26-Oct-2021,0.862881624575975,0.765047084362974
27-Oct-2021,0.868597427508502,0.784516164665534
28-Oct-2021,0.890524518695037,0.69977344811045
29-Oct-2021,0.890635876045937,0.639853999726802
30-Oct-2021,0.869382215396864,0.746723501586099
31-Oct-2021,0.868737015865683,0.82267004430496
01-Nov-2021,0.861317179166862,0.889854450196143
02-Nov-2021,0.861657001352412,0.888983953567904
03-Nov-2021,0.881711123948985,0.879684701366225
04-Nov-2021,0.877637579593187,0.971367413613116
05-Nov-2021,0.901125225695794,0.981183235099718
06-Nov-2021,0.952316991145305,0.907334261821517
07-Nov-2021,0.96398038159998,0.876330613665322
08-Nov-2021,0.996389262595646,0.900898472586761
09-Nov-2021,1.01920001602519,0.936309492690265
10-Nov-2021,1.02287881854347,0.929116111285187
11-Nov-2021,1.03838419325055,0.938976275667153
12-Nov-2021,1.08710271829379,1.01174892306829
13-Nov-2021,1.08367196963151,1.03493068353965
14-Nov-2021,1.08468030793752,1.06239881465214
15-Nov-2021,1.08794589955775,1.02040726488063
16-Nov-2021,1.07910312212426,0.99671062179745
17-Nov-2021,1.05289915102694,1.06588157928442
18-Nov-2021,1.06737684813537,1.02508552705768
19-Nov-2021,1.04358572349688,0.978549999557443
20-Nov-2021,1.02530693178368,1.08749132555656
21-Nov-2021,1.02456805593093,1.02959944018881
22-Nov-2021,1.01465312963806,0.984111667307949
23-Nov-2021,0.997900130133208,1.04254243444432
24-Nov-2021,1.01943188817632,0.988456783220612
25-Nov-2021,1.01586655848435,1.01857591336506
26-Nov-2021,1.02403417126692,1.03631786063425
27-Nov-2021,1.08132935212319,0.999551964681752
28-Nov-2021,1.10519961639077,1.05368094878292
29-Nov-2021,1.11842617252187,1.08218662768187
30-Nov-2021,1.1276433073094,1.0588707412147
01-Dec-2021,1.11441471825573,1.14498818731324
02-Dec-2021,1.08036478863914,1.09444986132763
03-Dec-2021,1.06475484455814,1.05862624233371
04-Dec-2021,1.01934609427071,1.02973731518508
05-Dec-2021,1.02945396426725,0.99593797274178
06-Dec-2021,1.07035470111181,1.04497419220752
07-Dec-2021,1.11475122047943,1.07105427714166
08-Dec-2021,1.13906607401666,1.01601491932603
09-Dec-2021,1.2254757960695,1.05161414919233
10-Dec-2021,1.28047446400912,1.14635783378767
11-Dec-2021,1.31060748496476,1.08080487710582
12-Dec-2021,1.34176868722262,1.14967100931701
13-Dec-2021,1.35948265841736,1.21716209885091
14-Dec-2021,1.40049999362344,1.27020048512628
15-Dec-2021,1.41482323643952,1.24609882411374
16-Dec-2021,1.41266924345001,1.30800772606797
17-Dec-2021,1.4697202857528,1.36673972930938
18-Dec-2021,1.54867143629432,1.46689282949079
19-Dec-2021,1.62477520438084,1.4954334844217
20-Dec-2021,1.71481404498357,1.46878374996258
21-Dec-2021,1.75698496057532,1.4434008065512
22-Dec-2021,1.83985244565763,1.5103728604877
23-Dec-2021,1.88130695175396,1.52089951870291
24-Dec-2021,1.92095288739995,1.53960110497669
25-Dec-2021,1.95810725543946,1.6040311517954
26-Dec-2021,2.03123432995041,1.65370651059087
27-Dec-2021,2.02300970266902,1.63954553171816
28-Dec-2021,2.03084018510826,1.67096510379553
29-Dec-2021,2.09355590194075,1.70201533691472
30-Dec-2021,2.12248074104149,1.78466129766652
31-Dec-2021,2.07957088556616,1.77991152060122
01-Jan-2022,2.04280719505221,1.68388169542622
02-Jan-2022,1.92086777423487,1.65697743237751
03-Jan-2022,1.84373533020256,1.64526997745603
04-Jan-2022,1.74932934323774,1.61388002153451
05-Jan-2022,1.67544785765851,1.57208200174683
06-Jan-2022,1.62042389731411,1.47027521012319
07-Jan-2022,1.53754550961665,1.40211151441499
08-Jan-2022,1.46120027941317,1.40165195989553
09-Jan-2022,1.40747002443084,1.33294648158168
10-Jan-2022,1.37058469923077,1.31000787693265
11-Jan-2022,1.33846227462745,1.28358335992373
12-Jan-2022,1.32264239920681,1.24501338407677
13-Jan-2022,1.28234779979898,1.23123130525824
14-Jan-2022,1.22929459268607,1.20137018374881
15-Jan-2022,1.17290144374997,1.18849758161534
16-Jan-2022,1.11295529626554,1.16242096377965
17-Jan-2022,1.04774602166706,1.10100025036173
18-Jan-2022,1.0078314367619,1.0627948411927
19-Jan-2022,0.963554164827882,1.04453780216025
20-Jan-2022,0.945187266997167,1.01593529794607
21-Jan-2022,0.923103108541848,0.997049890249572
22-Jan-2022,0.905253625417933,0.930107083245328
