date,amount,total,countDeadAvg7days
2023-02-14T00:00:00.000Z,1,12251,2.0
2023-02-15T00:00:00.000Z,2,12253,2.0
2023-02-16T00:00:00.000Z,4,12257,2.0
2023-02-17T00:00:00.000Z,3,12260,2.0
2023-02-18T00:00:00.000Z,6,12266,2.0
2023-02-19T00:00:00.000Z,0,12266,3.0
2023-02-20T00:00:00.000Z,6,12272,2.0
2023-02-21T00:00:00.000Z,3,12275,3.0
2023-02-22T00:00:00.000Z,6,12281,3.0
2023-02-23T00:00:00.000Z,3,12284,4.0
2023-02-24T00:00:00.000Z,3,12287,3.0
2023-02-25T00:00:00.000Z,5,12292,3.0
2023-02-26T00:00:00.000Z,3,12295,3.0
2023-02-27T00:00:00.000Z,3,12298,4.0
2023-02-28T00:00:00.000Z,6,12304,3.0
2023-03-01T00:00:00.000Z,5,12309,4.0
2023-03-02T00:00:00.000Z,4,12313,4.0
2023-03-03T00:00:00.000Z,4,12317,4.0
2023-03-04T00:00:00.000Z,0,12317,4.0
2023-03-05T00:00:00.000Z,8,12325,3.0
2023-03-06T00:00:00.000Z,1,12326,4.0
2023-03-07T00:00:00.000Z,6,12332,4.0
2023-03-08T00:00:00.000Z,2,12334,4.0
2023-03-09T00:00:00.000Z,1,12335,3.0
2023-03-10T00:00:00.000Z,2,12337,3.0
2023-03-11T00:00:00.000Z,3,12340,2.0
2023-03-12T00:00:00.000Z,1,12341,3.0
2023-03-13T00:00:00.000Z,6,12347,2.0
2023-03-14T00:00:00.000Z,6,12353,3.0
2023-03-15T00:00:00.000Z,8,12361,3.0
2023-03-16T00:00:00.000Z,1,12362,3.0
2023-03-17T00:00:00.000Z,5,12367,3.0
2023-03-18T00:00:00.000Z,5,12372,4.0
2023-03-19T00:00:00.000Z,4,12376,4.0
2023-03-20T00:00:00.000Z,4,12380,5.0
2023-03-21T00:00:00.000Z,2,12382,4.0
2023-03-22T00:00:00.000Z,5,12387,4.0
2023-03-23T00:00:00.000Z,3,12390,3.0
2023-03-24T00:00:00.000Z,2,12392,4.0
2023-03-25T00:00:00.000Z,2,12394,3.0
2023-03-26T00:00:00.000Z,8,12402,3.0
2023-03-27T00:00:00.000Z,2,12404,3.0
2023-03-28T00:00:00.000Z,6,12410,3.0
2023-03-29T00:00:00.000Z,2,12412,4.0
2023-03-30T00:00:00.000Z,1,12413,3.0
2023-03-31T00:00:00.000Z,3,12416,3.0
2023-04-01T00:00:00.000Z,2,12418,3.0
2023-04-02T00:00:00.000Z,1,12419,3.0
2023-04-03T00:00:00.000Z,2,12421,2.0
2023-04-04T00:00:00.000Z,1,12422,2.0
2023-04-05T00:00:00.000Z,3,12425,1.0
2023-04-06T00:00:00.000Z,3,12428,1.0
2023-04-07T00:00:00.000Z,1,12429,2.0
2023-04-08T00:00:00.000Z,5,12434,1.0
2023-04-09T00:00:00.000Z,2,12436,2.0
2023-04-10T00:00:00.000Z,8,12444,2.0
2023-04-11T00:00:00.000Z,1,12445,3.0
2023-04-12T00:00:00.000Z,0,12445,3.0
2023-04-13T00:00:00.000Z,7,12452,2.0
2023-04-14T00:00:00.000Z,2,12454,3.0
2023-04-15T00:00:00.000Z,2,12456,3.0
2023-04-16T00:00:00.000Z,4,12460,3.0
2023-04-17T00:00:00.000Z,6,12466,3.0
2023-04-18T00:00:00.000Z,4,12470,3.0
2023-04-19T00:00:00.000Z,2,12472,3.0
2023-04-20T00:00:00.000Z,3,12475,3.0
2023-04-21T00:00:00.000Z,4,12479,3.0
2023-04-22T00:00:00.000Z,2,12481,3.0
2023-04-23T00:00:00.000Z,6,12487,3.0
2023-04-24T00:00:00.000Z,3,12490,3.0
2023-04-25T00:00:00.000Z,0,12490,3.0
2023-04-26T00:00:00.000Z,4,12494,2.0
2023-04-27T00:00:00.000Z,1,12495,3.0
2023-04-28T00:00:00.000Z,0,12495,2.0
2023-04-29T00:00:00.000Z,5,12500,2.0
2023-04-30T00:00:00.000Z,2,12502,2.0
2023-05-01T00:00:00.000Z,2,12504,2.0
2023-05-02T00:00:00.000Z,2,12506,2.0
2023-05-03T00:00:00.000Z,1,12507,2.0
2023-05-04T00:00:00.000Z,4,12511,1.0
2023-05-05T00:00:00.000Z,1,12512,2.0
2023-05-06T00:00:00.000Z,0,12512,2.0
2023-05-07T00:00:00.000Z,2,12514,1.0
2023-05-08T00:00:00.000Z,1,12515,1.0
2023-05-09T00:00:00.000Z,0,12515,1.0
2023-05-10T00:00:00.000Z,1,12516,1.0
2023-05-11T00:00:00.000Z,0,12516,1.0
2023-05-12T00:00:00.000Z,2,12518,0.0
2023-05-13T00:00:00.000Z,1,12519,0.0
2023-05-14T00:00:00.000Z,6,12525,1.0
2023-05-15T00:00:00.000Z,0,12525,1.0
2023-05-16T00:00:00.000Z,2,12527,1.0
2023-05-17T00:00:00.000Z,1,12528,1.0
2023-05-18T00:00:00.000Z,2,12530,1.0
2023-05-19T00:00:00.000Z,4,12534,2.0
2023-05-20T00:00:00.000Z,1,12535,2.0
2023-05-21T00:00:00.000Z,1,12536,2.0
2023-05-22T00:00:00.000Z,2,12538,1.0
2023-05-23T00:00:00.000Z,1,12539,1.0
2023-05-24T00:00:00.000Z,1,12540,1.0
2023-05-25T00:00:00.000Z,1,12541,1.0
2023-05-26T00:00:00.000Z,0,12541,1.0
2023-05-27T00:00:00.000Z,1,12542,1.0
2023-05-28T00:00:00.000Z,2,12544,1.0
2023-05-29T00:00:00.000Z,0,12544,1.0
2023-05-30T00:00:00.000Z,1,12545,0.0
2023-05-31T00:00:00.000Z,1,12546,0.0
2023-06-01T00:00:00.000Z,2,12548,0.0
2023-06-02T00:00:00.000Z,2,12550,1.0
2023-06-03T00:00:00.000Z,1,12551,1.0
2023-06-04T00:00:00.000Z,3,12554,1.0
2023-06-05T00:00:00.000Z,0,12554,1.0
2023-06-06T00:00:00.000Z,0,12554,1.0
2023-06-07T00:00:00.000Z,0,12554,1.0
2023-06-08T00:00:00.000Z,2,12556,1.0
2023-06-09T00:00:00.000Z,1,12557,1.0
2023-06-10T00:00:00.000Z,2,12559,1.0
2023-06-11T00:00:00.000Z,2,12561,1.0
2023-06-12T00:00:00.000Z,1,12562,1.0
2023-06-13T00:00:00.000Z,0,12562,1.0
2023-06-14T00:00:00.000Z,1,12563,1.0
2023-06-15T00:00:00.000Z,1,12564,1.0
2023-06-16T00:00:00.000Z,1,12565,1.0
2023-06-17T00:00:00.000Z,0,12565,1.0
2023-06-18T00:00:00.000Z,0,12565,0.0
2023-06-19T00:00:00.000Z,0,12565,0.0
2023-06-20T00:00:00.000Z,1,12566,0.0
2023-06-21T00:00:00.000Z,0,12566,0.0
2023-06-22T00:00:00.000Z,1,12567,0.0
2023-06-23T00:00:00.000Z,1,12568,0.0
2023-06-24T00:00:00.000Z,0,12568,0.0
2023-06-25T00:00:00.000Z,1,12569,0.0
2023-06-26T00:00:00.000Z,2,12571,0.0
2023-06-27T00:00:00.000Z,1,12572,0.0
2023-06-28T00:00:00.000Z,0,12572,0.0
2023-06-29T00:00:00.000Z,1,12573,0.0
2023-06-30T00:00:00.000Z,0,12573,0.0
2023-07-01T00:00:00.000Z,1,12574,0.0
2023-07-02T00:00:00.000Z,1,12575,0.0
2023-07-03T00:00:00.000Z,1,12576,0.0
2023-07-04T00:00:00.000Z,0,12576,0.0
2023-07-05T00:00:00.000Z,3,12579,0.0
2023-07-06T00:00:00.000Z,0,12579,1.0
2023-07-07T00:00:00.000Z,0,12579,0.0
2023-07-08T00:00:00.000Z,1,12580,0.0
2023-07-09T00:00:00.000Z,1,12581,0.0
2023-07-10T00:00:00.000Z,1,12582,0.0
2023-07-11T00:00:00.000Z,0,12582,0.0
2023-07-12T00:00:00.000Z,1,12583,0.0
2023-07-13T00:00:00.000Z,0,12583,0.0
2023-07-14T00:00:00.000Z,0,12583,0.0
2023-07-15T00:00:00.000Z,1,12584,0.0
2023-07-16T00:00:00.000Z,1,12585,0.0
2023-07-17T00:00:00.000Z,3,12588,0.0
2023-07-18T00:00:00.000Z,1,12589,0.0
2023-07-19T00:00:00.000Z,0,12589,1.0
2023-07-20T00:00:00.000Z,0,12589,0.0
2023-07-21T00:00:00.000Z,1,12590,0.0
2023-07-22T00:00:00.000Z,0,12590,1.0
2023-07-23T00:00:00.000Z,2,12592,0.0
2023-07-24T00:00:00.000Z,2,12594,1.0
2023-07-25T00:00:00.000Z,1,12595,0.0
2023-07-26T00:00:00.000Z,0,12595,0.0
2023-07-27T00:00:00.000Z,0,12595,0.0
2023-07-28T00:00:00.000Z,0,12595,0.0
2023-07-29T00:00:00.000Z,3,12598,0.0
2023-07-30T00:00:00.000Z,2,12600,1.0
2023-07-31T00:00:00.000Z,2,12602,1.0
2023-08-01T00:00:00.000Z,2,12604,1.0
2023-08-02T00:00:00.000Z,0,12604,1.0
2023-08-03T00:00:00.000Z,0,12604,1.0
2023-08-04T00:00:00.000Z,2,12606,1.0
2023-08-05T00:00:00.000Z,2,12608,1.0
2023-08-06T00:00:00.000Z,1,12609,1.0
2023-08-07T00:00:00.000Z,4,12613,1.0
2023-08-08T00:00:00.000Z,2,12615,1.0
2023-08-09T00:00:00.000Z,3,12618,1.0
2023-08-10T00:00:00.000Z,3,12621,2.0
2023-08-11T00:00:00.000Z,2,12623,2.0
2023-08-12T00:00:00.000Z,2,12625,2.0
2023-08-13T00:00:00.000Z,1,12626,2.0
2023-08-14T00:00:00.000Z,0,12626,2.0
2023-08-15T00:00:00.000Z,0,12626,1.0
2023-08-16T00:00:00.000Z,1,12627,1.0
2023-08-17T00:00:00.000Z,4,12631,1.0
2023-08-18T00:00:00.000Z,2,12633,1.0
2023-08-19T00:00:00.000Z,1,12634,1.0
2023-08-20T00:00:00.000Z,0,12634,1.0
2023-08-21T00:00:00.000Z,1,12635,1.0
2023-08-22T00:00:00.000Z,1,12636,1.0
2023-08-23T00:00:00.000Z,1,12637,1.0
2023-08-24T00:00:00.000Z,3,12640,1.0
2023-08-25T00:00:00.000Z,3,12643,1.0
2023-08-26T00:00:00.000Z,2,12645,1.0
2023-08-27T00:00:00.000Z,2,12647,1.0
2023-08-28T00:00:00.000Z,0,12647,1.0
2023-08-29T00:00:00.000Z,4,12651,1.0
2023-08-30T00:00:00.000Z,2,12653,2.0
2023-08-31T00:00:00.000Z,1,12654,2.0
2023-09-01T00:00:00.000Z,2,12656,2.0
2023-09-02T00:00:00.000Z,1,12657,1.0
2023-09-03T00:00:00.000Z,3,12660,1.0
2023-09-04T00:00:00.000Z,3,12663,1.0
2023-09-05T00:00:00.000Z,3,12666,2.0
2023-09-06T00:00:00.000Z,3,12669,2.0
2023-09-07T00:00:00.000Z,6,12675,2.0
2023-09-08T00:00:00.000Z,1,12676,3.0
2023-09-09T00:00:00.000Z,4,12680,2.0
2023-09-10T00:00:00.000Z,3,12683,3.0
2023-09-11T00:00:00.000Z,4,12687,3.0
2023-09-12T00:00:00.000Z,0,12687,3.0
2023-09-13T00:00:00.000Z,2,12689,3.0
2023-09-14T00:00:00.000Z,1,12690,2.0
2023-09-15T00:00:00.000Z,2,12692,2.0
2023-09-16T00:00:00.000Z,3,12695,2.0
2023-09-17T00:00:00.000Z,3,12698,2.0
2023-09-18T00:00:00.000Z,3,12701,2.0
2023-09-19T00:00:00.000Z,1,12702,2.0
2023-09-20T00:00:00.000Z,3,12705,2.0
2023-09-21T00:00:00.000Z,3,12708,2.0
2023-09-22T00:00:00.000Z,3,12711,2.0
2023-09-23T00:00:00.000Z,0,12711,2.0
2023-09-24T00:00:00.000Z,4,12715,2.0
2023-09-25T00:00:00.000Z,3,12718,2.0
2023-09-26T00:00:00.000Z,6,12724,2.0
2023-09-27T00:00:00.000Z,1,12725,3.0
2023-09-28T00:00:00.000Z,4,12729,2.0
2023-09-29T00:00:00.000Z,5,12734,3.0
2023-09-30T00:00:00.000Z,3,12737,3.0
2023-10-01T00:00:00.000Z,5,12742,3.0
2023-10-02T00:00:00.000Z,7,12749,3.0
2023-10-03T00:00:00.000Z,3,12752,4.0
2023-10-04T00:00:00.000Z,3,12755,4.0
2023-10-05T00:00:00.000Z,5,12760,4.0
2023-10-06T00:00:00.000Z,0,12760,4.0
2023-10-07T00:00:00.000Z,4,12764,3.0
2023-10-08T00:00:00.000Z,4,12768,3.0
2023-10-09T00:00:00.000Z,5,12773,3.0
2023-10-10T00:00:00.000Z,0,12773,3.0
2023-10-11T00:00:00.000Z,2,12775,3.0
2023-10-12T00:00:00.000Z,2,12777,2.0
2023-10-13T00:00:00.000Z,1,12778,2.0
2023-10-14T00:00:00.000Z,1,12779,2.0
2023-10-15T00:00:00.000Z,3,12782,2.0
2023-10-16T00:00:00.000Z,1,12783,2.0
2023-10-17T00:00:00.000Z,0,12783,1.0
2023-10-18T00:00:00.000Z,3,12786,1.0
2023-10-19T00:00:00.000Z,1,12787,1.0
2023-10-20T00:00:00.000Z,0,12787,1.0
2023-10-21T00:00:00.000Z,3,12790,1.0
2023-10-22T00:00:00.000Z,1,12791,1.0
2023-10-23T00:00:00.000Z,1,12792,1.0
2023-10-24T00:00:00.000Z,2,12794,1.0
2023-10-25T00:00:00.000Z,1,12795,1.0
2023-10-26T00:00:00.000Z,2,12797,1.0
2023-10-27T00:00:00.000Z,1,12798,1.0
2023-10-28T00:00:00.000Z,2,12800,1.0
2023-10-29T00:00:00.000Z,2,12802,1.0
2023-10-30T00:00:00.000Z,0,12802,1.0
2023-10-31T00:00:00.000Z,0,12802,1.0
2023-11-01T00:00:00.000Z,2,12804,1.0
2023-11-02T00:00:00.000Z,0,12804,1.0
2023-11-03T00:00:00.000Z,1,12805,1.0
2023-11-04T00:00:00.000Z,0,12805,1.0
2023-11-05T00:00:00.000Z,3,12808,0.0
2023-11-06T00:00:00.000Z,3,12811,0.0
2023-11-07T00:00:00.000Z,0,12811,1.0
2023-11-08T00:00:00.000Z,2,12813,1.0
2023-11-09T00:00:00.000Z,2,12815,1.0
2023-11-10T00:00:00.000Z,1,12816,1.0
2023-11-11T00:00:00.000Z,0,12816,1.0
2023-11-12T00:00:00.000Z,1,12817,1.0
2023-11-13T00:00:00.000Z,0,12817,1.0
2023-11-14T00:00:00.000Z,0,12817,0.0
2023-11-15T00:00:00.000Z,2,12819,0.0
2023-11-16T00:00:00.000Z,1,12820,0.0
2023-11-17T00:00:00.000Z,0,12820,0.0
2023-11-18T00:00:00.000Z,0,12820,0.0
2023-11-19T00:00:00.000Z,0,12820,0.0
2023-11-20T00:00:00.000Z,0,12820,0.0
2023-11-21T00:00:00.000Z,0,12820,0.0
2023-11-22T00:00:00.000Z,0,12820,0.0
2023-11-23T00:00:00.000Z,0,12820,0.0
2023-11-24T00:00:00.000Z,1,12821,0.0
2023-11-25T00:00:00.000Z,0,12821,0.0
2023-11-26T00:00:00.000Z,0,12821,0.0
2023-11-27T00:00:00.000Z,1,12822,0.0
2023-11-28T00:00:00.000Z,0,12822,0.0
2023-11-29T00:00:00.000Z,1,12823,0.0
2023-11-30T00:00:00.000Z,2,12825,0.0
2023-12-01T00:00:00.000Z,0,12825,0.0
2023-12-02T00:00:00.000Z,0,12825,0.0
2023-12-03T00:00:00.000Z,0,12825,0.0
2023-12-04T00:00:00.000Z,0,12825,0.0
2023-12-05T00:00:00.000Z,0,12825,0.0
2023-12-06T00:00:00.000Z,0,12825,0.0
2023-12-07T00:00:00.000Z,2,12827,0.0
2023-12-08T00:00:00.000Z,1,12828,0.0
2023-12-09T00:00:00.000Z,0,12828,0.0
2023-12-10T00:00:00.000Z,0,12828,0.0
2023-12-11T00:00:00.000Z,1,12829,0.0
2023-12-12T00:00:00.000Z,0,12829,0.0
2023-12-13T00:00:00.000Z,1,12830,0.0
2023-12-14T00:00:00.000Z,0,12830,0.0
2023-12-15T00:00:00.000Z,0,12830,0.0
2023-12-16T00:00:00.000Z,0,12830,0.0
2023-12-17T00:00:00.000Z,2,12832,0.0
2023-12-18T00:00:00.000Z,1,12833,0.0
2023-12-19T00:00:00.000Z,1,12834,0.0
2023-12-20T00:00:00.000Z,0,12834,0.0
2023-12-21T00:00:00.000Z,1,12835,0.0
2023-12-22T00:00:00.000Z,1,12836,0.0
2023-12-23T00:00:00.000Z,0,12836,0.0
2023-12-24T00:00:00.000Z,2,12838,0.0
2023-12-25T00:00:00.000Z,2,12840,0.0
2023-12-26T00:00:00.000Z,0,12840,1.0
2023-12-27T00:00:00.000Z,2,12842,0.0
2023-12-28T00:00:00.000Z,1,12843,1.0
2023-12-29T00:00:00.000Z,0,12843,1.0
2023-12-30T00:00:00.000Z,2,12845,1.0
2023-12-31T00:00:00.000Z,2,12847,1.0
2024-01-01T00:00:00.000Z,1,12848,1.0
2024-01-02T00:00:00.000Z,2,12850,1.0
2024-01-03T00:00:00.000Z,3,12853,1.0
2024-01-04T00:00:00.000Z,2,12855,1.0
2024-01-05T00:00:00.000Z,4,12859,1.0
2024-01-06T00:00:00.000Z,3,12862,2.0
2024-01-07T00:00:00.000Z,4,12866,2.0
2024-01-08T00:00:00.000Z,3,12869,2.0
2024-01-09T00:00:00.000Z,4,12873,3.0
2024-01-10T00:00:00.000Z,6,12879,3.0
2024-01-11T00:00:00.000Z,3,12882,3.0
2024-01-12T00:00:00.000Z,2,12884,3.0
2024-01-13T00:00:00.000Z,3,12887,3.0
2024-01-14T00:00:00.000Z,3,12890,3.0
2024-01-15T00:00:00.000Z,1,12891,3.0
2024-01-16T00:00:00.000Z,3,12894,3.0
2024-01-17T00:00:00.000Z,5,12899,3.0
2024-01-18T00:00:00.000Z,2,12901,2.0
2024-01-19T00:00:00.000Z,3,12904,2.0
2024-01-20T00:00:00.000Z,0,12904,2.0
2024-01-21T00:00:00.000Z,1,12905,2.0
2024-01-22T00:00:00.000Z,4,12909,2.0
2024-01-23T00:00:00.000Z,2,12911,2.0
2024-01-24T00:00:00.000Z,4,12915,2.0
2024-01-25T00:00:00.000Z,1,12916,2.0
2024-01-26T00:00:00.000Z,3,12919,2.0
2024-01-27T00:00:00.000Z,7,12926,2.0
2024-01-28T00:00:00.000Z,2,12928,3.0
2024-01-29T00:00:00.000Z,3,12931,3.0
2024-01-30T00:00:00.000Z,1,12932,3.0
2024-01-31T00:00:00.000Z,0,12932,3.0
2024-02-01T00:00:00.000Z,5,12937,2.0
2024-02-02T00:00:00.000Z,2,12939,3.0
2024-02-03T00:00:00.000Z,3,12942,2.0
2024-02-04T00:00:00.000Z,1,12943,2.0
2024-02-05T00:00:00.000Z,6,12949,2.0
2024-02-06T00:00:00.000Z,3,12952,2.0
2024-02-07T00:00:00.000Z,2,12954,2.0
2024-02-08T00:00:00.000Z,1,12955,3.0
2024-02-09T00:00:00.000Z,3,12958,2.0
2024-02-10T00:00:00.000Z,1,12959,2.0
2024-02-11T00:00:00.000Z,1,12960,2.0
2024-02-12T00:00:00.000Z,1,12961,2.0
2024-02-13T00:00:00.000Z,5,12966,1.0
2024-02-14T00:00:00.000Z,5,12971,2.0
2024-02-15T00:00:00.000Z,5,12976,2.0
2024-02-16T00:00:00.000Z,4,12980,3.0
2024-02-17T00:00:00.000Z,3,12983,3.0
2024-02-18T00:00:00.000Z,2,12985,3.0
2024-02-19T00:00:00.000Z,0,12985,3.0
2024-02-20T00:00:00.000Z,1,12986,3.0
2024-02-21T00:00:00.000Z,1,12987,2.0
2024-02-22T00:00:00.000Z,0,12987,2.0
2024-02-23T00:00:00.000Z,2,12989,1.0
2024-02-24T00:00:00.000Z,3,12992,1.0
2024-02-25T00:00:00.000Z,3,12995,1.0
2024-02-26T00:00:00.000Z,2,12997,1.0
2024-02-27T00:00:00.000Z,1,12998,1.0
2024-02-28T00:00:00.000Z,0,12998,1.0
2024-02-29T00:00:00.000Z,4,13002,1.0
2024-03-01T00:00:00.000Z,2,13004,2.0
2024-03-02T00:00:00.000Z,1,13005,2.0
2024-03-03T00:00:00.000Z,3,13008,1.0
2024-03-04T00:00:00.000Z,1,13009,1.0
2024-03-05T00:00:00.000Z,0,13009,1.0
2024-03-06T00:00:00.000Z,3,13012,1.0
2024-03-07T00:00:00.000Z,2,13014,2.0
2024-03-08T00:00:00.000Z,1,13015,1.0
2024-03-09T00:00:00.000Z,0,13015,1.0
2024-03-10T00:00:00.000Z,0,13015,1.0
2024-03-11T00:00:00.000Z,1,13016,1.0
2024-03-12T00:00:00.000Z,0,13016,1.0
2024-03-13T00:00:00.000Z,0,13016,1.0
2024-03-14T00:00:00.000Z,0,13016,0.0
2024-03-15T00:00:00.000Z,1,13017,0.0
2024-03-16T00:00:00.000Z,0,13017,0.0
2024-03-17T00:00:00.000Z,0,13017,0.0
2024-03-18T00:00:00.000Z,0,13017,0.0
2024-03-19T00:00:00.000Z,1,13018,0.0
2024-03-20T00:00:00.000Z,1,13019,0.0
2024-03-21T00:00:00.000Z,0,13019,0.0
2024-03-22T00:00:00.000Z,2,13021,0.0
2024-03-23T00:00:00.000Z,2,13023,0.0
2024-03-24T00:00:00.000Z,2,13025,0.0
2024-03-25T00:00:00.000Z,0,13025,1.0
2024-03-26T00:00:00.000Z,0,13025,1.0
2024-03-27T00:00:00.000Z,2,13027,1.0
2024-03-28T00:00:00.000Z,0,13027,1.0
2024-03-29T00:00:00.000Z,0,13027,1.0
2024-03-30T00:00:00.000Z,0,13027,0.0
2024-03-31T00:00:00.000Z,1,13028,0.0
2024-04-01T00:00:00.000Z,1,13029,0.0
2024-04-02T00:00:00.000Z,1,13030,0.0
2024-04-03T00:00:00.000Z,1,13031,0.0
2024-04-04T00:00:00.000Z,0,13031,0.0
2024-04-05T00:00:00.000Z,2,13033,0.0
2024-04-06T00:00:00.000Z,0,13033,0.0
2024-04-07T00:00:00.000Z,0,13033,0.0
2024-04-08T00:00:00.000Z,1,13034,0.0
2024-04-09T00:00:00.000Z,0,13034,0.0
2024-04-10T00:00:00.000Z,1,13035,0.0
2024-04-11T00:00:00.000Z,1,13036,0.0
2024-04-12T00:00:00.000Z,0,13036,0.0
2024-04-13T00:00:00.000Z,0,13036,0.0
2024-04-14T00:00:00.000Z,0,13036,0.0
2024-04-15T00:00:00.000Z,1,13037,0.0
2024-04-16T00:00:00.000Z,2,13039,0.0
2024-04-17T00:00:00.000Z,1,13040,0.0
2024-04-18T00:00:00.000Z,0,13040,0.0
2024-04-19T00:00:00.000Z,0,13040,0.0
2024-04-20T00:00:00.000Z,0,13040,0.0
2024-04-21T00:00:00.000Z,0,13040,0.0
2024-04-22T00:00:00.000Z,0,13040,0.0
2024-04-23T00:00:00.000Z,0,13040,0.0
2024-04-24T00:00:00.000Z,1,13041,0.0
2024-04-25T00:00:00.000Z,1,13042,0.0
2024-04-26T00:00:00.000Z,0,13042,0.0
2024-04-27T00:00:00.000Z,0,13042,0.0
2024-04-28T00:00:00.000Z,0,13042,0.0
2024-04-29T00:00:00.000Z,1,13043,0.0
2024-04-30T00:00:00.000Z,2,13045,0.0
2024-05-01T00:00:00.000Z,0,13045,0.0
2024-05-02T00:00:00.000Z,1,13046,0.0
2024-05-03T00:00:00.000Z,0,13046,0.0
2024-05-04T00:00:00.000Z,0,13046,0.0
2024-05-05T00:00:00.000Z,0,13046,0.0
2024-05-06T00:00:00.000Z,1,13047,0.0
2024-05-07T00:00:00.000Z,0,13047,0.0
2024-05-08T00:00:00.000Z,0,13047,0.0
2024-05-09T00:00:00.000Z,0,13047,0.0
2024-05-10T00:00:00.000Z,0,13047,0.0
2024-05-11T00:00:00.000Z,1,13048,0.0
2024-05-12T00:00:00.000Z,0,13048,0.0
2024-05-13T00:00:00.000Z,0,13048,0.0
2024-05-14T00:00:00.000Z,0,13048,0.0
2024-05-15T00:00:00.000Z,0,13048,0.0
2024-05-16T00:00:00.000Z,0,13048,0.0
2024-05-17T00:00:00.000Z,0,13048,0.0
2024-05-18T00:00:00.000Z,1,13049,0.0
2024-05-19T00:00:00.000Z,0,13049,0.0
2024-05-20T00:00:00.000Z,0,13049,0.0
2024-05-21T00:00:00.000Z,0,13049,0.0
2024-05-22T00:00:00.000Z,0,13049,0.0
2024-05-23T00:00:00.000Z,0,13049,0.0
2024-05-24T00:00:00.000Z,0,13049,0.0
2024-05-25T00:00:00.000Z,0,13049,0.0
2024-05-26T00:00:00.000Z,1,13050,0.0
2024-05-27T00:00:00.000Z,0,13050,0.0
2024-05-28T00:00:00.000Z,0,13050,0.0
2024-05-29T00:00:00.000Z,0,13050,0.0
2024-05-30T00:00:00.000Z,0,13050,0.0
2024-05-31T00:00:00.000Z,1,13051,0.0
2024-06-01T00:00:00.000Z,0,13051,0.0
2024-06-02T00:00:00.000Z,1,13052,0.0
2024-06-03T00:00:00.000Z,0,13052,0.0
2024-06-04T00:00:00.000Z,0,13052,0.0
2024-06-05T00:00:00.000Z,0,13052,0.0
2024-06-06T00:00:00.000Z,1,13053,0.0
2024-06-07T00:00:00.000Z,0,13053,0.0
2024-06-08T00:00:00.000Z,0,13053,0.0
2024-06-09T00:00:00.000Z,1,13054,0.0
2024-06-10T00:00:00.000Z,0,13054,0.0
2024-06-11T00:00:00.000Z,1,13055,0.0
2024-06-12T00:00:00.000Z,2,13057,0.0
2024-06-13T00:00:00.000Z,1,13058,0.0
2024-06-14T00:00:00.000Z,1,13059,0.0
2024-06-15T00:00:00.000Z,0,13059,0.0
2024-06-16T00:00:00.000Z,1,13060,0.0
2024-06-17T00:00:00.000Z,3,13063,0.0
2024-06-18T00:00:00.000Z,0,13063,1.0
2024-06-19T00:00:00.000Z,1,13064,1.0
2024-06-20T00:00:00.000Z,1,13065,1.0
2024-06-21T00:00:00.000Z,1,13066,1.0
2024-06-22T00:00:00.000Z,0,13066,1.0
2024-06-23T00:00:00.000Z,2,13068,1.0
2024-06-24T00:00:00.000Z,3,13071,1.0
2024-06-25T00:00:00.000Z,1,13072,1.0
2024-06-26T00:00:00.000Z,2,13074,1.0
2024-06-27T00:00:00.000Z,2,13076,1.0
2024-06-28T00:00:00.000Z,1,13077,1.0
2024-06-29T00:00:00.000Z,0,13077,1.0
2024-06-30T00:00:00.000Z,0,13077,1.0
2024-07-01T00:00:00.000Z,1,13078,1.0
2024-07-02T00:00:00.000Z,3,13081,1.0
2024-07-03T00:00:00.000Z,2,13083,1.0
2024-07-04T00:00:00.000Z,1,13084,1.0
2024-07-05T00:00:00.000Z,0,13084,1.0
2024-07-06T00:00:00.000Z,0,13084,1.0
2024-07-07T00:00:00.000Z,4,13088,1.0
2024-07-08T00:00:00.000Z,3,13091,1.0
2024-07-09T00:00:00.000Z,0,13091,1.0
2024-07-10T00:00:00.000Z,2,13093,1.0
2024-07-11T00:00:00.000Z,0,13093,1.0
2024-07-12T00:00:00.000Z,2,13095,1.0
2024-07-13T00:00:00.000Z,2,13097,1.0
2024-07-14T00:00:00.000Z,3,13100,1.0
2024-07-15T00:00:00.000Z,1,13101,1.0
2024-07-16T00:00:00.000Z,4,13105,1.0
2024-07-17T00:00:00.000Z,3,13108,2.0
2024-07-18T00:00:00.000Z,2,13110,2.0
2024-07-19T00:00:00.000Z,0,13110,2.0
2024-07-20T00:00:00.000Z,1,13111,2.0
2024-07-21T00:00:00.000Z,0,13111,2.0
2024-07-22T00:00:00.000Z,1,13112,1.0
2024-07-23T00:00:00.000Z,1,13113,1.0
2024-07-24T00:00:00.000Z,3,13116,1.0
2024-07-25T00:00:00.000Z,3,13119,1.0
2024-07-26T00:00:00.000Z,0,13119,1.0
2024-07-27T00:00:00.000Z,3,13122,1.0
2024-07-28T00:00:00.000Z,0,13122,1.0
2024-07-29T00:00:00.000Z,4,13126,1.0
2024-07-30T00:00:00.000Z,4,13130,2.0
2024-07-31T00:00:00.000Z,2,13132,2.0
2024-08-01T00:00:00.000Z,3,13135,2.0
2024-08-02T00:00:00.000Z,1,13136,2.0
2024-08-03T00:00:00.000Z,1,13137,2.0
