,day_date,age_group,serious_amount_boost_vaccinated,serious_amount_vaccinated,serious_amount_not_vaccinated,new_Serious_amount_boost_vaccinated,new_serious_amount_vaccinated,new_serious_amount_not_vaccinated,serious_boost_vaccinated_normalized,serious_vaccinated_normalized,serious_not_vaccinated_normalized,new_Serious_boost_vaccinated_normalized,new_serious_vaccinated_normalized,new_serious_not_vaccinated_normalized
0,2021-01-20T00:00:00.000Z,מתחת לגיל 60,0,2,224,0,0,30,0.0,4.7,2.9,0.0,0.0,0.4
1,2021-01-20T00:00:00.000Z,כלל האוכלוסיה,0,3,766,0,1,92,0.0,2.5,8.4,0.0,0.8,1.0
2,2021-01-20T00:00:00.000Z,מעל גיל 60,0,1,542,0,1,62,0.0,1.3,37.1,0.0,1.3,4.2
3,2021-01-21T00:00:00.000Z,מתחת לגיל 60,0,3,227,0,1,38,0.0,5.0,3.0,0.0,1.7000000000000002,0.5
4,2021-01-21T00:00:00.000Z,מעל גיל 60,0,3,513,0,2,54,0.0,2.3,36.5,0.0,1.6,3.8
5,2021-01-21T00:00:00.000Z,כלל האוכלוסיה,0,6,740,0,3,92,0.0,3.2,8.2,0.0,1.6,1.0
6,2021-01-22T00:00:00.000Z,מתחת לגיל 60,0,3,233,0,0,34,0.0,4.5,3.1,0.0,0.0,0.4
7,2021-01-22T00:00:00.000Z,מעל גיל 60,0,4,494,0,1,49,0.0,2.6,36.0,0.0,0.6000000000000001,3.6
8,2021-01-22T00:00:00.000Z,כלל האוכלוסיה,0,7,727,0,1,83,0.0,3.1,8.1,0.0,0.4,0.9
9,2021-01-23T00:00:00.000Z,מתחת לגיל 60,0,3,242,0,0,30,0.0,4.2,3.2,0.0,0.0,0.4
10,2021-01-23T00:00:00.000Z,מעל גיל 60,0,5,495,0,2,46,0.0,2.8,36.7,0.0,1.1,3.4
11,2021-01-23T00:00:00.000Z,כלל האוכלוסיה,0,8,737,0,2,76,0.0,3.2,8.2,0.0,0.8,0.8
12,2021-01-24T00:00:00.000Z,מתחת לגיל 60,0,4,253,0,0,40,0.0,4.3,3.3,0.0,0.0,0.5
13,2021-01-24T00:00:00.000Z,מעל גיל 60,0,5,491,0,2,49,0.0,2.1,38.3,0.0,0.8,3.8
14,2021-01-24T00:00:00.000Z,כלל האוכלוסיה,0,9,744,0,2,89,0.0,2.7,8.4,0.0,0.6000000000000001,1.0
15,2021-01-25T00:00:00.000Z,מתחת לגיל 60,0,4,237,0,0,36,0.0,3.0,3.2,0.0,0.0,0.5
16,2021-01-25T00:00:00.000Z,כלל האוכלוסיה,0,8,720,0,1,109,0.0,1.8,8.3,0.0,0.2,1.3
17,2021-01-25T00:00:00.000Z,מעל גיל 60,0,4,482,0,1,72,0.0,1.2,40.2,0.0,0.30000000000000004,6.0
18,2021-01-26T00:00:00.000Z,כלל האוכלוסיה,0,9,734,0,3,99,0.0,1.5,8.6,0.0,0.5,1.2
19,2021-01-26T00:00:00.000Z,מתחת לגיל 60,0,3,259,0,0,49,0.0,1.7000000000000002,3.5,0.0,0.0,0.7000000000000001
20,2021-01-26T00:00:00.000Z,מעל גיל 60,0,6,474,0,3,50,0.0,1.5,42.8,0.0,0.7000000000000001,4.5
21,2021-01-27T00:00:00.000Z,מעל גיל 60,0,7,464,0,1,53,0.0,1.4,45.7,0.0,0.2,5.2
22,2021-01-27T00:00:00.000Z,כלל האוכלוסיה,0,11,732,0,2,91,0.0,1.5,8.7,0.0,0.30000000000000004,1.1
23,2021-01-27T00:00:00.000Z,מתחת לגיל 60,0,4,267,0,1,38,0.0,1.7000000000000002,3.6,0.0,0.4,0.5
24,2021-01-28T00:00:00.000Z,מעל גיל 60,0,10,468,0,4,53,0.0,1.7000000000000002,50.7,0.0,0.7000000000000001,5.7
25,2021-01-28T00:00:00.000Z,כלל האוכלוסיה,0,14,746,0,5,98,0.0,1.6,9.0,0.0,0.6000000000000001,1.2
26,2021-01-28T00:00:00.000Z,מתחת לגיל 60,0,4,278,0,1,45,0.0,1.3,3.8,0.0,0.30000000000000004,0.6000000000000001
27,2021-01-29T00:00:00.000Z,מתחת לגיל 60,0,4,279,0,0,32,0.0,1.2,3.8,0.0,0.0,0.4
28,2021-01-29T00:00:00.000Z,מעל גיל 60,0,13,450,0,6,45,0.0,2.1,51.0,0.0,0.9,5.1
29,2021-01-29T00:00:00.000Z,כלל האוכלוסיה,0,17,729,0,6,77,0.0,1.8,8.9,0.0,0.6000000000000001,0.9
30,2021-01-30T00:00:00.000Z,כלל האוכלוסיה,0,27,724,0,11,60,0.0,2.6,8.9,0.0,1.1,0.7000000000000001
31,2021-01-30T00:00:00.000Z,מעל גיל 60,0,22,446,0,10,33,0.0,3.3,52.1,0.0,1.5,3.9
32,2021-01-30T00:00:00.000Z,מתחת לגיל 60,0,5,278,0,1,27,0.0,1.4,3.8,0.0,0.30000000000000004,0.4
33,2021-01-31T00:00:00.000Z,מתחת לגיל 60,0,5,293,0,0,43,0.0,1.2,4.1,0.0,0.0,0.6000000000000001
34,2021-01-31T00:00:00.000Z,כלל האוכלוסיה,0,33,730,0,8,90,0.0,2.8,9.2,0.0,0.7000000000000001,1.1
35,2021-01-31T00:00:00.000Z,מעל גיל 60,0,28,437,0,8,47,0.0,3.8,55.5,0.0,1.1,6.0
36,2021-02-01T00:00:00.000Z,מתחת לגיל 60,0,6,274,0,1,25,0.0,1.2,3.8,0.0,0.2,0.4
37,2021-02-01T00:00:00.000Z,מעל גיל 60,0,38,449,0,13,65,0.0,4.8,61.8,0.0,1.6,8.9
38,2021-02-01T00:00:00.000Z,כלל האוכלוסיה,0,44,724,0,14,91,0.0,3.4,9.2,0.0,1.1,1.2
39,2021-02-02T00:00:00.000Z,מתחת לגיל 60,0,7,276,0,2,45,0.0,1.2,3.9,0.0,0.4,0.6000000000000001
40,2021-02-02T00:00:00.000Z,כלל האוכלוסיה,0,50,705,0,15,90,0.0,3.5,9.1,0.0,1.0,1.2
41,2021-02-02T00:00:00.000Z,מעל גיל 60,0,43,427,0,13,44,0.0,5.0,63.5,0.0,1.5,6.5
42,2021-02-03T00:00:00.000Z,מעל גיל 60,0,47,440,0,17,63,0.0,5.1,71.0,0.0,1.9,10.2
43,2021-02-03T00:00:00.000Z,כלל האוכלוסיה,0,53,733,0,17,117,0.0,3.4,9.6,0.0,1.1,1.5
44,2021-02-03T00:00:00.000Z,מתחת לגיל 60,0,6,292,0,0,54,0.0,0.9,4.2,0.0,0.0,0.8
45,2021-02-04T00:00:00.000Z,מעל גיל 60,0,61,435,0,22,52,0.0,6.3,76.1,0.0,2.3,9.1
46,2021-02-04T00:00:00.000Z,כלל האוכלוסיה,0,67,732,0,23,97,0.0,4.0,9.7,0.0,1.4,1.3
47,2021-02-04T00:00:00.000Z,מתחת לגיל 60,0,6,296,0,1,45,0.0,0.8,4.3,0.0,0.1,0.6000000000000001
48,2021-02-05T00:00:00.000Z,מעל גיל 60,0,58,427,0,12,45,0.0,5.8,77.3,0.0,1.2,8.1
49,2021-02-05T00:00:00.000Z,מתחת לגיל 60,0,7,316,0,1,48,0.0,0.9,4.6,0.0,0.1,0.7000000000000001
50,2021-02-05T00:00:00.000Z,כלל האוכלוסיה,0,65,744,0,13,93,0.0,3.7,10.0,0.0,0.7000000000000001,1.2
51,2021-02-06T00:00:00.000Z,מתחת לגיל 60,0,8,320,0,1,30,0.0,1.0,4.6,0.0,0.1,0.4
52,2021-02-06T00:00:00.000Z,כלל האוכלוסיה,0,64,768,0,9,79,0.0,3.6,10.3,0.0,0.5,1.1
53,2021-02-06T00:00:00.000Z,מעל גיל 60,0,56,447,0,8,49,0.0,5.6,82.5,0.0,0.8,9.0
54,2021-02-07T00:00:00.000Z,מתחת לגיל 60,0,8,330,0,2,43,0.0,1.0,4.8,0.0,0.2,0.6000000000000001
55,2021-02-07T00:00:00.000Z,כלל האוכלוסיה,0,67,787,0,13,100,0.0,3.6,10.7,0.0,0.7000000000000001,1.4
56,2021-02-07T00:00:00.000Z,מעל גיל 60,0,59,456,0,11,57,0.0,5.7,87.3,0.0,1.1,10.9
57,2021-02-08T00:00:00.000Z,מעל גיל 60,0,65,448,0,14,66,0.0,6.3,87.5,0.0,1.3,12.9
58,2021-02-08T00:00:00.000Z,מתחת לגיל 60,0,10,318,0,3,39,0.0,1.2,4.7,0.0,0.4,0.6000000000000001
59,2021-02-08T00:00:00.000Z,כלל האוכלוסיה,0,75,768,0,17,106,0.0,4.0,10.5,0.0,0.9,1.4
60,2021-02-09T00:00:00.000Z,מתחת לגיל 60,0,9,314,0,0,41,0.0,1.0,4.6,0.0,0.0,0.6000000000000001
61,2021-02-09T00:00:00.000Z,מעל גיל 60,0,62,426,0,9,41,0.0,5.9,84.6,0.0,0.9,8.1
62,2021-02-09T00:00:00.000Z,כלל האוכלוסיה,0,71,743,0,9,83,0.0,3.7,10.2,0.0,0.5,1.1
63,2021-02-10T00:00:00.000Z,מעל גיל 60,0,59,435,0,10,59,0.0,5.6,88.2,0.0,0.9,12.0
64,2021-02-10T00:00:00.000Z,מתחת לגיל 60,0,8,313,0,0,51,0.0,0.9,4.7,0.0,0.0,0.8
65,2021-02-10T00:00:00.000Z,כלל האוכלוסיה,0,67,751,0,10,110,0.0,3.4,10.4,0.0,0.5,1.5
66,2021-02-11T00:00:00.000Z,כלל האוכלוסיה,0,59,733,0,8,84,0.0,2.9,10.3,0.0,0.4,1.2
67,2021-02-11T00:00:00.000Z,מעל גיל 60,0,52,407,0,8,37,0.0,4.9,84.2,0.0,0.7000000000000001,7.7
68,2021-02-11T00:00:00.000Z,מתחת לגיל 60,0,7,324,0,0,46,0.0,0.7000000000000001,4.9,0.0,0.0,0.7000000000000001
69,2021-02-12T00:00:00.000Z,מתחת לגיל 60,0,6,309,0,0,21,0.0,0.6000000000000001,4.7,0.0,0.0,0.30000000000000004
70,2021-02-12T00:00:00.000Z,מעל גיל 60,0,47,397,0,6,42,0.0,4.4,82.8,0.0,0.6000000000000001,8.8
71,2021-02-12T00:00:00.000Z,כלל האוכלוסיה,0,53,707,0,6,63,0.0,2.6,10.0,0.0,0.30000000000000004,0.9
72,2021-02-13T00:00:00.000Z,כלל האוכלוסיה,0,45,717,0,2,96,0.0,2.2,10.1,0.0,0.1,1.4
73,2021-02-13T00:00:00.000Z,מתחת לגיל 60,0,6,312,0,1,42,0.0,0.6000000000000001,4.7,0.0,0.1,0.6000000000000001
74,2021-02-13T00:00:00.000Z,מעל גיל 60,0,39,404,0,1,54,0.0,3.6,84.7,0.0,0.1,11.3
75,2021-02-14T00:00:00.000Z,מתחת לגיל 60,0,6,330,0,1,48,0.0,0.6000000000000001,5.1,0.0,0.1,0.7000000000000001
76,2021-02-14T00:00:00.000Z,מעל גיל 60,0,47,412,0,13,53,0.0,4.3,88.0,0.0,1.2,11.3
77,2021-02-14T00:00:00.000Z,כלל האוכלוסיה,0,53,744,0,14,102,0.0,2.5,10.6,0.0,0.7000000000000001,1.5
78,2021-02-15T00:00:00.000Z,מתחת לגיל 60,0,8,324,0,2,44,0.0,0.7000000000000001,5.0,0.0,0.2,0.7000000000000001
79,2021-02-15T00:00:00.000Z,מעל גיל 60,0,50,413,0,7,57,0.0,4.6,89.7,0.0,0.6000000000000001,12.4
80,2021-02-15T00:00:00.000Z,כלל האוכלוסיה,0,58,739,0,9,101,0.0,2.6,10.7,0.0,0.4,1.5
81,2021-02-16T00:00:00.000Z,כלל האוכלוסיה,0,52,706,0,5,73,0.0,2.3,10.3,0.0,0.2,1.1
82,2021-02-16T00:00:00.000Z,מעל גיל 60,0,46,386,0,5,37,0.0,4.2,85.1,0.0,0.5,8.2
83,2021-02-16T00:00:00.000Z,מתחת לגיל 60,0,6,319,0,0,36,0.0,0.5,5.0,0.0,0.0,0.6000000000000001
84,2021-02-17T00:00:00.000Z,כלל האוכלוסיה,0,51,710,0,10,75,0.0,2.2,10.5,0.0,0.4,1.1
85,2021-02-17T00:00:00.000Z,מתחת לגיל 60,0,7,328,0,2,37,0.0,0.6000000000000001,5.2,0.0,0.2,0.6000000000000001
86,2021-02-17T00:00:00.000Z,מעל גיל 60,0,44,381,0,8,38,0.0,4.0,85.2,0.0,0.7000000000000001,8.5
87,2021-02-18T00:00:00.000Z,כלל האוכלוסיה,0,48,674,0,6,63,0.0,2.0,10.1,0.0,0.2,0.9
88,2021-02-18T00:00:00.000Z,מתחת לגיל 60,0,8,314,0,1,32,0.0,0.6000000000000001,5.1,0.0,0.1,0.5
89,2021-02-18T00:00:00.000Z,מעל גיל 60,0,40,359,0,5,31,0.0,3.6,81.6,0.0,0.5,7.0
90,2021-02-19T00:00:00.000Z,מעל גיל 60,0,36,336,0,5,25,0.0,3.2,76.9,0.0,0.4,5.7
91,2021-02-19T00:00:00.000Z,מתחת לגיל 60,0,8,292,0,1,22,0.0,0.6000000000000001,4.7,0.0,0.1,0.4
92,2021-02-19T00:00:00.000Z,כלל האוכלוסיה,0,44,629,0,6,47,0.0,1.8,9.5,0.0,0.2,0.7000000000000001
93,2021-02-20T00:00:00.000Z,מתחת לגיל 60,0,10,309,0,2,39,0.0,0.7000000000000001,5.0,0.0,0.1,0.6000000000000001
94,2021-02-20T00:00:00.000Z,מעל גיל 60,0,33,320,0,4,16,0.0,3.0,73.6,0.0,0.4,3.7
95,2021-02-20T00:00:00.000Z,כלל האוכלוסיה,0,43,630,0,6,55,0.0,1.7000000000000002,9.6,0.0,0.2,0.8
96,2021-02-21T00:00:00.000Z,מעל גיל 60,0,36,315,0,7,33,0.0,3.2,73.6,0.0,0.6000000000000001,7.7
97,2021-02-21T00:00:00.000Z,מתחת לגיל 60,0,9,309,0,2,33,0.0,0.6000000000000001,5.1,0.0,0.1,0.5
98,2021-02-21T00:00:00.000Z,כלל האוכלוסיה,0,45,625,0,9,66,0.0,1.8,9.6,0.0,0.4,1.0
99,2021-02-22T00:00:00.000Z,מעל גיל 60,0,34,322,0,7,44,0.0,3.0,76.6,0.0,0.6000000000000001,10.5
100,2021-02-22T00:00:00.000Z,מתחת לגיל 60,0,7,307,0,1,46,0.0,0.5,5.1,0.0,0.1,0.8
101,2021-02-22T00:00:00.000Z,כלל האוכלוסיה,0,41,630,0,8,90,0.0,1.6,9.8,0.0,0.30000000000000004,1.4
102,2021-02-23T00:00:00.000Z,מעל גיל 60,0,34,310,0,6,37,0.0,3.0,74.9,0.0,0.5,8.9
103,2021-02-23T00:00:00.000Z,מתחת לגיל 60,0,7,301,0,1,41,0.0,0.4,5.1,0.0,0.1,0.7000000000000001
104,2021-02-23T00:00:00.000Z,כלל האוכלוסיה,0,41,611,0,7,78,0.0,1.5,9.7,0.0,0.30000000000000004,1.2
105,2021-02-24T00:00:00.000Z,מעל גיל 60,0,33,301,0,4,38,0.0,2.9,73.8,0.0,0.4,9.3
106,2021-02-24T00:00:00.000Z,מתחת לגיל 60,0,7,302,0,1,40,0.0,0.4,5.2,0.0,0.1,0.7000000000000001
107,2021-02-24T00:00:00.000Z,כלל האוכלוסיה,0,40,603,0,5,78,0.0,1.4,9.6,0.0,0.2,1.2
108,2021-02-25T00:00:00.000Z,כלל האוכלוסיה,0,37,592,0,6,82,0.0,1.3,9.6,0.0,0.2,1.3
109,2021-02-25T00:00:00.000Z,מעל גיל 60,0,30,298,0,6,45,0.0,2.6,74.0,0.0,0.5,11.2
110,2021-02-25T00:00:00.000Z,מתחת לגיל 60,0,7,294,0,0,37,0.0,0.4,5.1,0.0,0.0,0.6000000000000001
111,2021-02-26T00:00:00.000Z,מעל גיל 60,0,31,285,0,5,32,0.0,2.7,71.2,0.0,0.4,8.0
112,2021-02-26T00:00:00.000Z,כלל האוכלוסיה,0,38,579,0,5,66,0.0,1.3,9.4,0.0,0.2,1.1
113,2021-02-26T00:00:00.000Z,מתחת לגיל 60,0,7,294,0,0,34,0.0,0.4,5.1,0.0,0.0,0.6000000000000001
114,2021-02-27T00:00:00.000Z,מעל גיל 60,0,38,283,0,10,27,0.0,3.3,70.9,0.0,0.9,6.8
115,2021-02-27T00:00:00.000Z,כלל האוכלוסיה,0,45,568,0,10,49,0.0,1.5,9.3,0.0,0.30000000000000004,0.8
116,2021-02-27T00:00:00.000Z,מתחת לגיל 60,0,7,284,0,0,21,0.0,0.4,5.0,0.0,0.0,0.4
117,2021-02-28T00:00:00.000Z,מתחת לגיל 60,0,7,285,0,0,32,0.0,0.4,5.1,0.0,0.0,0.6000000000000001
118,2021-02-28T00:00:00.000Z,מעל גיל 60,0,40,286,0,4,36,0.0,3.5,72.7,0.0,0.30000000000000004,9.2
119,2021-02-28T00:00:00.000Z,כלל האוכלוסיה,0,47,571,0,4,68,0.0,1.6,9.5,0.0,0.1,1.1
120,2021-03-01T00:00:00.000Z,מתחת לגיל 60,0,8,274,0,2,41,0.0,0.4,4.9,0.0,0.1,0.7000000000000001
121,2021-03-01T00:00:00.000Z,מעל גיל 60,0,37,287,0,3,46,0.0,3.2,74.1,0.0,0.30000000000000004,11.9
122,2021-03-01T00:00:00.000Z,כלל האוכלוסיה,0,45,562,0,5,88,0.0,1.5,9.4,0.0,0.2,1.5
123,2021-03-02T00:00:00.000Z,מתחת לגיל 60,0,6,257,0,0,28,0.0,0.30000000000000004,4.7,0.0,0.0,0.5
124,2021-03-02T00:00:00.000Z,מעל גיל 60,0,35,278,0,7,36,0.0,3.0,73.1,0.0,0.6000000000000001,9.5
125,2021-03-02T00:00:00.000Z,כלל האוכלוסיה,0,41,536,0,7,64,0.0,1.3,9.1,0.0,0.2,1.1
126,2021-03-03T00:00:00.000Z,מעל גיל 60,0,35,290,0,6,45,0.0,3.0,77.7,0.0,0.5,12.1
127,2021-03-03T00:00:00.000Z,כלל האוכלוסיה,0,43,539,0,9,73,0.0,1.3,9.3,0.0,0.30000000000000004,1.3
128,2021-03-03T00:00:00.000Z,מתחת לגיל 60,0,8,249,0,3,28,0.0,0.4,4.6,0.0,0.1,0.5
129,2021-03-04T00:00:00.000Z,מתחת לגיל 60,0,10,245,0,2,29,0.0,0.5,4.6,0.0,0.1,0.5
130,2021-03-04T00:00:00.000Z,כלל האוכלוסיה,0,48,529,0,8,61,0.0,1.5,9.3,0.0,0.2,1.1
131,2021-03-04T00:00:00.000Z,מעל גיל 60,0,38,284,0,6,32,0.0,3.2,77.5,0.0,0.5,8.7
132,2021-03-05T00:00:00.000Z,מעל גיל 60,0,38,266,0,5,27,0.0,3.2,73.1,0.0,0.4,7.4
133,2021-03-05T00:00:00.000Z,כלל האוכלוסיה,0,47,499,0,6,58,0.0,1.4,8.8,0.0,0.2,1.0
134,2021-03-05T00:00:00.000Z,מתחת לגיל 60,0,9,233,0,1,31,0.0,0.4,4.4,0.0,0.0,0.6000000000000001
135,2021-03-06T00:00:00.000Z,מתחת לגיל 60,0,8,242,0,0,34,0.0,0.4,4.6,0.0,0.0,0.6000000000000001
136,2021-03-06T00:00:00.000Z,כלל האוכלוסיה,0,53,517,0,9,72,0.0,1.6,9.2,0.0,0.30000000000000004,1.3
137,2021-03-06T00:00:00.000Z,מעל גיל 60,0,45,275,0,9,38,0.0,3.8,75.9,0.0,0.8,10.5
138,2021-03-07T00:00:00.000Z,מעל גיל 60,0,45,284,0,4,22,0.0,3.8,79.9,0.0,0.30000000000000004,6.2
139,2021-03-07T00:00:00.000Z,כלל האוכלוסיה,0,53,537,0,5,57,0.0,1.6,9.7,0.0,0.1,1.0
140,2021-03-07T00:00:00.000Z,מתחת לגיל 60,0,8,253,0,1,35,0.0,0.4,4.9,0.0,0.0,0.7000000000000001
141,2021-03-08T00:00:00.000Z,כלל האוכלוסיה,0,55,514,0,7,69,0.0,1.6,9.4,0.0,0.2,1.3
142,2021-03-08T00:00:00.000Z,מעל גיל 60,0,46,264,0,6,32,0.0,3.9,75.7,0.0,0.5,9.2
143,2021-03-08T00:00:00.000Z,מתחת לגיל 60,0,9,250,0,1,37,0.0,0.4,4.9,0.0,0.0,0.7000000000000001
144,2021-03-09T00:00:00.000Z,כלל האוכלוסיה,0,55,497,0,5,36,0.0,1.6,9.3,0.0,0.1,0.7000000000000001
145,2021-03-09T00:00:00.000Z,מעל גיל 60,0,46,253,0,5,16,0.0,3.9,74.0,0.0,0.4,4.7
146,2021-03-09T00:00:00.000Z,מתחת לגיל 60,0,9,244,0,0,20,0.0,0.4,4.9,0.0,0.0,0.4
147,2021-03-10T00:00:00.000Z,מעל גיל 60,0,46,254,0,6,31,0.0,3.8,75.5,0.0,0.5,9.2
148,2021-03-10T00:00:00.000Z,מתחת לגיל 60,0,8,231,0,0,27,0.0,0.30000000000000004,4.7,0.0,0.0,0.5
149,2021-03-10T00:00:00.000Z,כלל האוכלוסיה,0,54,485,0,6,58,0.0,1.5,9.2,0.0,0.2,1.1
150,2021-03-11T00:00:00.000Z,מעל גיל 60,0,44,245,0,4,25,0.0,3.6,74.2,0.0,0.30000000000000004,7.6
151,2021-03-11T00:00:00.000Z,מתחת לגיל 60,0,7,231,0,0,24,0.0,0.30000000000000004,4.7,0.0,0.0,0.5
152,2021-03-11T00:00:00.000Z,כלל האוכלוסיה,0,51,476,0,4,49,0.0,1.4,9.2,0.0,0.1,0.9
153,2021-03-12T00:00:00.000Z,מתחת לגיל 60,0,10,222,0,4,23,0.0,0.4,4.6,0.0,0.2,0.5
154,2021-03-12T00:00:00.000Z,מעל גיל 60,0,43,230,0,5,22,0.0,3.6,70.3,0.0,0.4,6.7
155,2021-03-12T00:00:00.000Z,כלל האוכלוסיה,0,53,452,0,9,45,0.0,1.4,8.8,0.0,0.2,0.9
156,2021-03-13T00:00:00.000Z,מתחת לגיל 60,0,10,219,0,1,22,0.0,0.4,4.6,0.0,0.0,0.5
157,2021-03-13T00:00:00.000Z,מעל גיל 60,0,43,229,0,4,16,0.0,3.5,70.4,0.0,0.30000000000000004,4.9
158,2021-03-13T00:00:00.000Z,כלל האוכלוסיה,0,53,448,0,5,38,0.0,1.4,8.7,0.0,0.1,0.7000000000000001
159,2021-03-14T00:00:00.000Z,מתחת לגיל 60,0,9,236,0,0,34,0.0,0.30000000000000004,5.0,0.0,0.0,0.7000000000000001
160,2021-03-14T00:00:00.000Z,כלל האוכלוסיה,0,52,465,0,4,62,0.0,1.3,9.2,0.0,0.1,1.2
161,2021-03-14T00:00:00.000Z,מעל גיל 60,0,43,229,0,4,28,0.0,3.5,72.0,0.0,0.30000000000000004,8.8
162,2021-03-15T00:00:00.000Z,כלל האוכלוסיה,0,55,429,0,9,38,0.0,1.4,8.7,0.0,0.2,0.8
163,2021-03-15T00:00:00.000Z,מעל גיל 60,0,45,216,0,7,20,0.0,3.7,69.5,0.0,0.6000000000000001,6.4
164,2021-03-15T00:00:00.000Z,מתחת לגיל 60,0,10,213,0,2,18,0.0,0.4,4.6,0.0,0.1,0.4
165,2021-03-16T00:00:00.000Z,מעל גיל 60,0,42,213,0,4,19,0.0,3.4,70.2,0.0,0.30000000000000004,6.3
166,2021-03-16T00:00:00.000Z,כלל האוכלוסיה,0,50,432,0,4,48,0.0,1.2,8.9,0.0,0.1,1.0
167,2021-03-16T00:00:00.000Z,מתחת לגיל 60,0,8,219,0,0,29,0.0,0.30000000000000004,4.8,0.0,0.0,0.6000000000000001
168,2021-03-17T00:00:00.000Z,מתחת לגיל 60,0,6,209,0,0,21,0.0,0.2,4.6,0.0,0.0,0.5
169,2021-03-17T00:00:00.000Z,מעל גיל 60,0,45,200,0,4,14,0.0,3.6,67.2,0.0,0.30000000000000004,4.7
170,2021-03-17T00:00:00.000Z,כלל האוכלוסיה,0,51,409,0,4,35,0.0,1.3,8.5,0.0,0.1,0.7000000000000001
171,2021-03-18T00:00:00.000Z,מתחת לגיל 60,0,7,210,0,2,26,0.0,0.2,4.7,0.0,0.1,0.6000000000000001
172,2021-03-18T00:00:00.000Z,כלל האוכלוסיה,0,52,418,0,9,46,0.0,1.3,8.8,0.0,0.2,1.0
173,2021-03-18T00:00:00.000Z,מעל גיל 60,0,45,208,0,7,20,0.0,3.6,71.2,0.0,0.6000000000000001,6.8
174,2021-03-19T00:00:00.000Z,כלל האוכלוסיה,0,50,404,0,4,32,0.0,1.2,8.6,0.0,0.1,0.7000000000000001
175,2021-03-19T00:00:00.000Z,מעל גיל 60,0,44,204,0,3,15,0.0,3.5,70.4,0.0,0.2,5.2
176,2021-03-19T00:00:00.000Z,מתחת לגיל 60,0,6,200,0,1,17,0.0,0.2,4.5,0.0,0.0,0.4
177,2021-03-20T00:00:00.000Z,מתחת לגיל 60,0,8,189,0,2,15,0.0,0.30000000000000004,4.3,0.0,0.1,0.30000000000000004
178,2021-03-20T00:00:00.000Z,כלל האוכלוסיה,0,49,394,0,3,32,0.0,1.2,8.4,0.0,0.1,0.7000000000000001
179,2021-03-20T00:00:00.000Z,מעל גיל 60,0,41,205,0,1,17,0.0,3.3,71.1,0.0,0.1,5.9
180,2021-03-21T00:00:00.000Z,מעל גיל 60,0,46,213,0,8,24,0.0,3.7,75.3,0.0,0.6000000000000001,8.5
181,2021-03-21T00:00:00.000Z,כלל האוכלוסיה,0,54,403,0,9,34,0.0,1.3,8.7,0.0,0.2,0.7000000000000001
182,2021-03-21T00:00:00.000Z,מתחת לגיל 60,0,8,190,0,1,10,0.0,0.30000000000000004,4.4,0.0,0.0,0.2
183,2021-03-22T00:00:00.000Z,מתחת לגיל 60,0,6,180,0,0,11,0.0,0.2,4.2,0.0,0.0,0.30000000000000004
184,2021-03-22T00:00:00.000Z,כלל האוכלוסיה,0,46,378,0,3,25,0.0,1.1,8.2,0.0,0.1,0.5
185,2021-03-22T00:00:00.000Z,מעל גיל 60,0,40,198,0,3,14,0.0,3.2,71.3,0.0,0.2,5.0
186,2021-03-23T00:00:00.000Z,כלל האוכלוסיה,0,45,368,0,5,25,0.0,1.0,8.1,0.0,0.1,0.5
187,2021-03-23T00:00:00.000Z,מתחת לגיל 60,0,7,177,0,1,12,0.0,0.2,4.1,0.0,0.0,0.30000000000000004
188,2021-03-23T00:00:00.000Z,מעל גיל 60,0,38,191,0,4,13,0.0,3.0,69.3,0.0,0.30000000000000004,4.7
189,2021-03-24T00:00:00.000Z,כלל האוכלוסיה,0,40,361,0,4,28,0.0,0.9,8.0,0.0,0.1,0.6000000000000001
190,2021-03-24T00:00:00.000Z,מתחת לגיל 60,0,6,169,0,0,10,0.0,0.2,4.0,0.0,0.0,0.2
191,2021-03-24T00:00:00.000Z,מעל גיל 60,0,34,192,0,4,18,0.0,2.7,71.0,0.0,0.30000000000000004,6.7
192,2021-03-25T00:00:00.000Z,מעל גיל 60,0,32,197,0,2,20,0.0,2.5,73.9,0.0,0.2,7.5
193,2021-03-25T00:00:00.000Z,כלל האוכלוסיה,0,39,364,0,4,34,0.0,0.9,8.1,0.0,0.1,0.8
194,2021-03-25T00:00:00.000Z,מתחת לגיל 60,0,7,167,0,2,14,0.0,0.2,4.0,0.0,0.1,0.30000000000000004
195,2021-03-26T00:00:00.000Z,כלל האוכלוסיה,0,40,342,0,3,21,0.0,0.9,7.7,0.0,0.1,0.5
196,2021-03-26T00:00:00.000Z,מתחת לגיל 60,0,6,152,0,0,9,0.0,0.2,3.6,0.0,0.0,0.2
197,2021-03-26T00:00:00.000Z,מעל גיל 60,0,34,190,0,3,12,0.0,2.7,71.7,0.0,0.2,4.5
198,2021-03-27T00:00:00.000Z,כלל האוכלוסיה,0,38,332,0,0,15,0.0,0.8,7.5,0.0,0.0,0.30000000000000004
199,2021-03-27T00:00:00.000Z,מתחת לגיל 60,0,6,148,0,0,6,0.0,0.2,3.5,0.0,0.0,0.1
200,2021-03-27T00:00:00.000Z,מעל גיל 60,0,32,184,0,0,9,0.0,2.5,69.6,0.0,0.0,3.4
201,2021-03-28T00:00:00.000Z,מתחת לגיל 60,0,8,152,0,2,8,0.0,0.2,3.6,0.0,0.1,0.2
